"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"TimeString";"MsgText";"PLC";"Waterstand";"RH_cum";"Trein";"Trein_cum";"DD";"FH";"FX";"T";"SQ";"Q";"DR";"RH";"P";"U";"S";"O";"Y"
44433578064,4097;2;0;1;45;2021-08-25 13:52:25;"Ongelijke werking contacten noodstop plaatselijk SvS (Dnst1)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578064,4097;2;0;1;47;2021-08-25 13:52:25;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-1)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578064,4097;2;0;1;49;2021-08-25 13:52:25;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-2)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578064,4097;2;0;1;51;2021-08-25 13:52:25;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-3)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578064,4097;2;0;1;156;2021-08-25 13:52:25;"Encoder Diag_Enc_Fout";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578075,9722;2;0;1;128;2021-08-25 13:52:26;"Bew.werk Diag_Volgordefout";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578075,9722;2;0;1;157;2021-08-25 13:52:26;"Encoder Diag_Enc_DraaitNiet";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578075,9722;2;0;1;158;2021-08-25 13:52:26;"Encoder Diag_Enc_Draairichting";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578319,0625;2;1;1;10;2021-08-25 13:52:47;"Beveiliging stilstands-verwarming (F18) aangesproken";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578319,0625;2;1;1;76;2021-08-25 13:52:47;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578319,0625;2;1;1;141;2021-08-25 13:52:47;"Bew.werk FO Diag_Clixon";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578319,0625;2;1;1;142;2021-08-25 13:52:47;"Bew.werk FO Diag_MotorTempHoog";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2292;2;3;1;193;2021-08-25 13:52:50;"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2292;2;6;1;25;2021-08-25 13:52:50;"Storing Failsafe ingangskaart 132P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2292;2;6;1;26;2021-08-25 13:52:50;"Storing Failsafe ingangskaart 136P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2292;2;6;1;27;2021-08-25 13:52:50;"Storing Failsafe ingangskaart 140P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2292;2;6;1;28;2021-08-25 13:52:50;"Storing Failsafe ingangskaart 144P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2292;2;6;1;29;2021-08-25 13:52:50;"Storing Failsafe ingangskaart 148P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2407;2;6;1;30;2021-08-25 13:52:50;"Storing Failsafe ingangskaart 152P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2407;2;6;1;31;2021-08-25 13:52:50;"Storing Failsafe uitgangskaart 164P1 (Rackx Slotx)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2407;2;6;1;17;2021-08-25 13:52:50;"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2407;2;3;1;2;2021-08-25 13:52:50;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2407;2;3;1;146;2021-08-25 13:52:50;"Rem Diag_WS";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2407;2;3;1;150;2021-08-25 13:52:50;"Rem Diag_Relais";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2407;2;6;1;203;2021-08-25 13:52:50;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2407;2;3;1;181;2021-08-25 13:52:50;"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2407;2;3;1;175;2021-08-25 13:52:50;"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2523;2;6;1;68;2021-08-25 13:52:50;"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2523;2;6;1;73;2021-08-25 13:52:50;"ModeSel Diag_GeenAlgemeneVrijgave";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2523;2;6;1;62;2021-08-25 13:52:50;"Keuzeschakelaar (Sap) Diag_Multischakelaar";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2523;2;6;1;66;2021-08-25 13:52:50;"Sleutelschakelaar stuurstroom in (Ssl) ongelijke werking contacten";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2523;2;3;1;107;2021-08-25 13:52:50;"Grendel inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2523;2;3;1;108;2021-08-25 13:52:50;"Grendel inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2523;2;3;1;103;2021-08-25 13:52:50;"Grendel inr. Diag_WS";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2523;2;3;1;92;2021-08-25 13:52:50;"Kontrole inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2523;2;3;1;93;2021-08-25 13:52:50;"Kontrole inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2523;2;3;1;88;2021-08-25 13:52:50;"Kontrole inr. Diag_WS";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2523;2;6;1;52;2021-08-25 13:52:50;"Noodstop ingedrukt op afstand brugpost paneel (Dnst3)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2639;2;6;1;53;2021-08-25 13:52:50;"Ongelijke werking contacten noodstop afstand brugpost (Dnst3)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2639;2;6;1;54;2021-08-25 13:52:50;"Noodstop ingedrukt op plaatselijk noodbediening paneel (Dnst4)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2639;2;6;1;55;2021-08-25 13:52:50;"Ongelijke werking contacten noodstop plaatselijk noodbediening (Dnst4)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2639;2;3;1;56;2021-08-25 13:52:50;"Relais hoofdstroom in (Smhs)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2639;2;6;1;57;2021-08-25 13:52:50;"Hoofdstroom hoofbedrijf inschakelen niet mogelijk (Smhsn)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2639;2;6;1;58;2021-08-25 13:52:50;"Hoofdstroom hoofbedrijf inschakelen niet mogelijk (Sekno)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2639;2;6;1;44;2021-08-25 13:52:50;"Noodstop ingedrukt op plaatselijk SvS paneel (Dnst1)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2639;2;6;1;45;2021-08-25 13:52:50;"Ongelijke werking contacten noodstop plaatselijk SvS (Dnst1)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2639;2;6;1;47;2021-08-25 13:52:50;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-1)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2639;2;6;1;49;2021-08-25 13:52:50;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-2)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2639;2;6;1;51;2021-08-25 13:52:50;"Ongelijke werking contacten noodstop SvS bedraad (Dnst2-3)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2755;2;3;1;139;2021-08-25 13:52:50;"Bew.werk FO Diag_Relais STO";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2755;2;3;1;138;2021-08-25 13:52:50;"Bew.werk FO Diag_Hoofdrelais";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2755;2;3;1;187;2021-08-25 13:52:50;"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2755;2;6;1;128;2021-08-25 13:52:50;"Bew.werk Diag_Volgordefout";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2755;2;6;1;156;2021-08-25 13:52:50;"Encoder Diag_Enc_Fout";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2755;2;6;1;157;2021-08-25 13:52:50;"Encoder Diag_Enc_DraaitNiet";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2755;2;6;1;158;2021-08-25 13:52:50;"Encoder Diag_Enc_Draairichting";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2755;2;3;1;10;2021-08-25 13:52:50;"Beveiliging stilstands-verwarming (F18) aangesproken";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2755;2;3;1;76;2021-08-25 13:52:50;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,2755;2;3;1;141;2021-08-25 13:52:50;"Bew.werk FO Diag_Clixon";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578358,287;2;3;1;142;2021-08-25 13:52:50;"Bew.werk FO Diag_MotorTempHoog";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,0764;2;2;1;193;2021-08-25 13:52:51;"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,0764;2;2;1;2;2021-08-25 13:52:51;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,0764;2;2;1;146;2021-08-25 13:52:51;"Rem Diag_WS";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,0764;2;2;1;150;2021-08-25 13:52:51;"Rem Diag_Relais";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,0764;2;2;1;181;2021-08-25 13:52:51;"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,088;2;2;1;175;2021-08-25 13:52:51;"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,088;2;2;1;107;2021-08-25 13:52:51;"Grendel inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,088;2;2;1;108;2021-08-25 13:52:51;"Grendel inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,088;2;2;1;103;2021-08-25 13:52:51;"Grendel inr. Diag_WS";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,088;2;2;1;92;2021-08-25 13:52:51;"Kontrole inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,088;2;2;1;93;2021-08-25 13:52:51;"Kontrole inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,088;2;2;1;88;2021-08-25 13:52:51;"Kontrole inr. Diag_WS";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,088;2;2;1;56;2021-08-25 13:52:51;"Relais hoofdstroom in (Smhs)";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,088;2;2;1;139;2021-08-25 13:52:51;"Bew.werk FO Diag_Relais STO";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,088;2;2;1;138;2021-08-25 13:52:51;"Bew.werk FO Diag_Hoofdrelais";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578366,088;2;2;1;187;2021-08-25 13:52:51;"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578423,2292;2;2;1;10;2021-08-25 13:52:56;"Beveiliging stilstands-verwarming (F18) aangesproken";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433578423,2292;2;2;1;76;2021-08-25 13:52:56;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433579360,8681;2;1;1;10;2021-08-25 13:54:17;"Beveiliging stilstands-verwarming (F18) aangesproken";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433579360,8681;2;1;1;76;2021-08-25 13:54:17;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433579476,6204;2;0;1;10;2021-08-25 13:54:27;"Beveiliging stilstands-verwarming (F18) aangesproken";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433579476,6319;2;0;1;76;2021-08-25 13:54:27;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-5;0;17;0;330;4;7;19,9;1;285;0;0;10234;64;0;0;0
44433593701,2732;2;2;1;141;2021-08-25 14:14:56;"Bew.werk FO Diag_Clixon";"HMI_Connection_HN_Lokaal";-15;0;20;20;350;5;8;19,3;1;240;0;0;10229;64;0;0;0
44433593701,2732;2;2;1;142;2021-08-25 14:14:56;"Bew.werk FO Diag_MotorTempHoog";"HMI_Connection_HN_Lokaal";-15;0;20;0;350;5;8;19,3;1;240;0;0;10229;64;0;0;0
44433597055,1389;2;6;1;10;2021-08-25 14:19:46;"Beveiliging stilstands-verwarming (F18) aangesproken";"HMI_Connection_HN_Lokaal";-15;0;20;0;350;5;8;19,3;1;240;0;0;10229;64;0;0;0
44433597055,1389;2;6;1;76;2021-08-25 14:19:46;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-15;0;20;0;350;5;8;19,3;1;240;0;0;10229;64;0;0;0
44433660328,2986;2;1;1;193;2021-08-25 15:50:52;"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal";0;0;16;16;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,2986;2;1;1;2;2021-08-25 15:50:52;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,2986;2;1;1;146;2021-08-25 15:50:52;"Rem Diag_WS";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,2986;2;1;1;150;2021-08-25 15:50:52;"Rem Diag_Relais";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,2986;2;1;1;181;2021-08-25 15:50:52;"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,2986;2;1;1;175;2021-08-25 15:50:52;"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;107;2021-08-25 15:50:52;"Grendel inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;108;2021-08-25 15:50:52;"Grendel inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;103;2021-08-25 15:50:52;"Grendel inr. Diag_WS";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;92;2021-08-25 15:50:52;"Kontrole inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;93;2021-08-25 15:50:52;"Kontrole inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;88;2021-08-25 15:50:52;"Kontrole inr. Diag_WS";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;56;2021-08-25 15:50:52;"Relais hoofdstroom in (Smhs)";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;139;2021-08-25 15:50:52;"Bew.werk FO Diag_Relais STO";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;138;2021-08-25 15:50:52;"Bew.werk FO Diag_Hoofdrelais";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;187;2021-08-25 15:50:52;"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;128;2021-08-25 15:50:52;"Bew.werk Diag_Volgordefout";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;156;2021-08-25 15:50:52;"Encoder Diag_Enc_Fout";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;157;2021-08-25 15:50:52;"Encoder Diag_Enc_DraaitNiet";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;158;2021-08-25 15:50:52;"Encoder Diag_Enc_Draairichting";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660328,3102;2;1;1;159;2021-08-25 15:50:52;"Encoder Diag_Enc_Verschoven";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660339,8727;2;0;1;128;2021-08-25 15:50:53;"Bew.werk Diag_Volgordefout";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660339,8727;2;0;1;157;2021-08-25 15:50:53;"Encoder Diag_Enc_DraaitNiet";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433660339,8727;2;0;1;158;2021-08-25 15:50:53;"Encoder Diag_Enc_Draairichting";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8843;2;3;1;193;2021-08-25 15:52:00;"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8843;2;3;1;2;2021-08-25 15:52:00;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8843;2;3;1;146;2021-08-25 15:52:00;"Rem Diag_WS";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8843;2;3;1;150;2021-08-25 15:52:00;"Rem Diag_Relais";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8843;2;3;1;181;2021-08-25 15:52:00;"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8843;2;3;1;175;2021-08-25 15:52:00;"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8843;2;3;1;107;2021-08-25 15:52:00;"Grendel inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8843;2;3;1;108;2021-08-25 15:52:00;"Grendel inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8843;2;3;1;103;2021-08-25 15:52:00;"Grendel inr. Diag_WS";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8958;2;3;1;92;2021-08-25 15:52:00;"Kontrole inr. Diag_RelaisTerugtrekken";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8958;2;3;1;93;2021-08-25 15:52:00;"Kontrole inr. Diag_RelaisUitsteken";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8958;2;3;1;88;2021-08-25 15:52:00;"Kontrole inr. Diag_WS";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8958;2;3;1;56;2021-08-25 15:52:00;"Relais hoofdstroom in (Smhs)";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8958;2;3;1;139;2021-08-25 15:52:00;"Bew.werk FO Diag_Relais STO";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8958;2;3;1;138;2021-08-25 15:52:00;"Bew.werk FO Diag_Hoofdrelais";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8958;2;3;1;187;2021-08-25 15:52:00;"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8958;2;6;1;128;2021-08-25 15:52:00;"Bew.werk Diag_Volgordefout";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
44433661109,8958;2;3;1;156;2021-08-25 15:52:00;"Encoder Diag_Enc_Fout";"HMI_Connection_HN_Lokaal";0;0;16;0;340;4;8;18,7;0,9;183;0;0;10221;72;0;0;0
